seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
3,1,0.001,32,0.0001,2.153,1.245,0.002,0.014
3,1,0.001,32,1e-05,1.747,1.094,0.001,0.007
3,1,0.001,64,0.01,1.572,1.122,0.001,0.009
3,1,0.001,64,0.005,6.175,1.571,0.004,0.011
3,1,0.001,64,0.001,6.416,1.588,0.005,0.011
3,1,0.001,64,0.0001,1.736,1.203,0.002,0.014
3,1,0.001,64,1e-05,1.724,1.093,0.001,0.007
3,1,0.01,32,0.01,-0.608,0.938,-0.0,0.012
3,1,0.01,32,0.005,4.859,1.437,0.003,0.011
3,1,0.001,128,0.01,2.786,1.297,0.002,0.013
3,1,0.001,128,0.0001,3.958,1.399,0.003,0.012
3,1,0.001,128,1e-05,1.205,1.147,0.001,0.015
3,1,0.001,128,0.001,5.04,1.493,0.004,0.012
3,1,0.001,128,0.005,0.895,1.057,0.0,0.008
3,1,0.01,32,0.001,4.79,1.429,0.003,0.011
3,1,0.01,32,0.0001,3.073,1.33,0.003,0.013
3,1,0.01,32,1e-05,1.748,1.094,0.001,0.007
3,1,0.01,64,0.005,7.969,1.706,0.005,0.011
3,1,0.01,64,0.01,1.145,1.142,0.001,0.015
3,1,0.01,64,0.0001,1.791,1.209,0.002,0.014
3,1,0.01,64,0.001,6.462,1.593,0.005,0.011
3,1,0.01,64,1e-05,1.724,1.093,0.001,0.007
3,1,0.01,128,0.01,1.145,1.142,0.001,0.015
3,1,0.01,128,0.005,4.777,1.421,0.003,0.011
3,1,0.01,128,0.001,4.47,1.463,0.004,0.013
3,1,0.01,128,0.0001,3.674,1.376,0.003,0.012
3,1,0.01,128,1e-05,1.203,1.146,0.001,0.015
3,1,0.1,32,0.01,1.493,1.114,0.001,0.009
3,1,0.1,32,0.005,3.896,1.404,0.003,0.013
3,1,0.1,32,0.001,2.228,1.173,0.001,0.009
3,1,0.1,32,0.0001,3.556,1.375,0.003,0.013
3,1,0.1,32,1e-05,1.752,1.095,0.001,0.007
3,1,0.1,64,0.01,1.338,1.083,0.001,0.008
3,1,0.1,64,0.005,1.316,1.092,0.001,0.009
3,1,0.1,64,0.001,6.482,1.593,0.005,0.011
3,1,0.1,64,0.0001,3.521,1.364,0.003,0.013
3,1,0.1,64,1e-05,1.72,1.093,0.001,0.007
3,1,0.1,128,0.01,6.432,1.599,0.005,0.011
3,1,0.1,128,0.005,4.629,1.501,0.004,0.013
3,1,0.5,32,0.01,1.535,1.115,0.001,0.009
3,1,0.5,32,0.005,2.027,1.185,0.001,0.011
3,1,0.1,128,0.001,4.953,1.485,0.004,0.012
3,1,0.1,128,0.0001,3.943,1.397,0.003,0.012
3,1,0.1,128,1e-05,1.645,1.147,0.001,0.011
3,1,0.5,32,0.001,2.07,1.16,0.001,0.009
3,1,0.5,32,0.0001,0.369,1.029,0.0,0.01
3,1,0.5,32,1e-05,1.759,1.095,0.001,0.007
3,1,0.5,64,0.01,1.812,1.21,0.002,0.014
3,1,0.5,64,0.005,6.715,1.613,0.005,0.011
3,1,0.5,64,0.001,5.377,1.506,0.004,0.011
3,1,0.5,64,0.0001,2.057,1.233,0.002,0.014
3,1,0.5,64,1e-05,1.718,1.092,0.001,0.007
3,1,0.5,128,0.01,1.155,1.143,0.001,0.015
3,1,0.5,128,0.005,1.719,1.094,0.001,0.007
3,1,0.5,128,0.001,6.336,1.588,0.005,0.011
3,1,0.5,128,0.0001,3.427,1.354,0.003,0.013
3,1,0.5,128,1e-05,1.738,1.095,0.001,0.007
3,1,1.0,32,0.01,1.036,1.084,0.001,0.01
3,1,1.0,32,0.005,0.761,1.061,0.0,0.01
3,1,1.0,32,0.001,1.841,1.142,0.001,0.009
3,1,1.0,32,0.0001,1.736,1.093,0.001,0.007
3,1,1.0,32,1e-05,1.759,1.095,0.001,0.007
3,1,1.0,64,0.01,6.061,1.599,0.005,0.012
3,1,1.0,64,0.005,1.694,1.142,0.001,0.01
3,1,1.0,64,0.001,0.245,1.015,0.0,0.008
3,1,1.0,64,0.0001,1.795,1.098,0.001,0.007
3,1,1.0,64,1e-05,1.716,1.092,0.001,0.007
3,1,1.0,128,0.01,1.685,1.154,0.001,0.011
3,1,1.0,128,0.005,1.729,1.094,0.001,0.007
3,1,1.0,128,0.001,2.985,1.245,0.002,0.01
3,1,1.0,128,0.0001,1.179,1.133,0.001,0.014
3,1,2.0,32,0.01,1.794,1.122,0.001,0.008
3,1,1.0,128,1e-05,1.726,1.093,0.001,0.007
3,1,2.0,32,0.005,4.026,1.364,0.003,0.011
3,1,2.0,32,0.001,1.537,1.082,0.001,0.007
3,1,2.0,32,0.0001,1.733,1.093,0.001,0.007
3,1,2.0,32,1e-05,1.758,1.095,0.001,0.007
3,1,2.0,64,0.01,2.708,1.244,0.002,0.011
3,1,2.0,64,0.001,0.293,1.018,0.0,0.008
3,1,2.0,64,0.005,2.397,1.204,0.002,0.01
3,1,2.0,64,0.0001,1.722,1.092,0.001,0.007
3,1,2.0,64,1e-05,1.718,1.092,0.001,0.007
3,1,2.0,128,0.01,1.719,1.094,0.001,0.007
3,1,2.0,128,0.005,1.737,1.094,0.001,0.007
3,1,2.0,128,0.001,3.517,1.321,0.002,0.011
3,1,2.0,128,0.0001,1.745,1.095,0.001,0.007
3,1,2.0,128,1e-05,1.726,1.093,0.001,0.007
3,1,5.0,32,0.01,0.918,1.084,0.001,0.011
3,1,5.0,32,0.005,0.482,1.035,0.0,0.009
3,1,5.0,32,0.0001,1.731,1.093,0.001,0.007
3,1,5.0,32,0.001,1.737,1.093,0.001,0.007
3,1,5.0,32,1e-05,1.758,1.095,0.001,0.007
3,1,5.0,64,0.01,1.788,1.098,0.001,0.007
3,1,5.0,64,0.005,2.414,1.189,0.001,0.01
3,1,5.0,64,0.001,4.103,1.392,0.003,0.012
3,1,5.0,64,0.0001,1.716,1.091,0.001,0.007
3,1,5.0,64,1e-05,1.716,1.092,0.001,0.007
3,1,5.0,128,0.01,1.39,1.075,0.001,0.007
3,1,5.0,128,0.005,1.743,1.094,0.001,0.007
3,1,5.0,128,0.001,5.187,1.505,0.004,0.012
3,1,5.0,128,1e-05,1.726,1.092,0.001,0.007
3,1,5.0,128,0.0001,1.751,1.095,0.001,0.007
3,1,10.0,32,0.01,1.624,1.106,0.001,0.008
3,1,10.0,32,0.005,1.255,1.078,0.001,0.008
3,1,10.0,32,0.001,1.735,1.093,0.001,0.007
3,1,10.0,32,0.0001,1.732,1.093,0.001,0.007
3,1,10.0,32,1e-05,1.757,1.095,0.001,0.007
3,1,10.0,64,0.01,1.79,1.099,0.001,0.007
3,1,10.0,64,0.005,1.784,1.097,0.001,0.007
3,1,10.0,64,0.001,1.732,1.093,0.001,0.007
3,1,10.0,64,0.0001,1.713,1.091,0.001,0.007
3,1,10.0,64,1e-05,1.715,1.091,0.001,0.007
3,1,10.0,128,0.01,1.549,1.159,0.001,0.013
3,1,10.0,128,0.005,2.003,1.17,0.001,0.01
3,1,10.0,128,0.001,-0.003,1.0,-0.0,0.007
3,1,10.0,128,0.0001,1.755,1.095,0.001,0.007
3,1,10.0,128,1e-05,1.725,1.092,0.001,0.007
3,1,20.0,32,0.01,1.868,1.123,0.001,0.008
3,1,20.0,32,0.005,1.702,1.106,0.001,0.008
3,1,20.0,32,0.001,1.734,1.093,0.001,0.007
3,1,20.0,32,0.0001,1.732,1.093,0.001,0.007
3,1,20.0,32,1e-05,1.757,1.094,0.001,0.007
3,1,20.0,64,0.01,1.766,1.107,0.001,0.007
3,1,20.0,64,0.005,1.784,1.097,0.001,0.007
3,1,20.0,64,0.001,1.732,1.093,0.001,0.007
3,1,20.0,64,0.0001,1.714,1.091,0.001,0.006
3,1,20.0,64,1e-05,1.715,1.091,0.001,0.007
3,1,20.0,128,0.01,1.167,1.062,0.0,0.006
3,1,20.0,128,0.005,1.313,1.092,0.001,0.009
3,1,20.0,128,0.001,1.748,1.095,0.001,0.007
3,1,20.0,128,0.0001,1.754,1.095,0.001,0.007
3,1,20.0,128,1e-05,1.727,1.093,0.001,0.007
3,1,40.0,32,0.01,1.255,1.07,0.001,0.007
3,1,40.0,32,0.005,1.719,1.11,0.001,0.008
3,1,40.0,32,0.001,1.734,1.093,0.001,0.007
3,1,40.0,32,0.0001,1.731,1.093,0.001,0.007
3,1,40.0,32,1e-05,1.757,1.094,0.001,0.007
3,1,40.0,64,0.01,1.766,1.107,0.001,0.007
3,1,40.0,64,0.005,1.784,1.097,0.001,0.007
3,1,40.0,64,0.001,1.732,1.093,0.001,0.007
3,1,40.0,64,0.0001,1.716,1.091,0.001,0.006
3,1,40.0,64,1e-05,1.716,1.092,0.001,0.007
3,1,40.0,128,0.01,1.164,1.062,0.0,0.006
3,1,40.0,128,0.005,1.19,1.062,0.0,0.006
3,1,40.0,128,0.001,1.751,1.095,0.001,0.007
3,1,40.0,128,0.0001,1.758,1.095,0.001,0.007
3,1,40.0,128,1e-05,1.726,1.092,0.001,0.007
4,1,0.001,32,0.01,1.145,1.142,0.001,0.015
4,1,0.001,32,0.005,4.678,1.473,0.004,0.012
4,1,0.001,32,0.001,5.039,1.488,0.004,0.012
4,1,0.001,32,0.0001,2.799,1.301,0.002,0.013
4,1,0.001,32,1e-05,1.741,1.095,0.001,0.007
4,1,0.001,64,0.01,6.656,1.606,0.005,0.011
4,1,0.001,64,0.005,6.097,1.566,0.004,0.011
4,1,0.001,64,0.001,6.874,1.629,0.005,0.011
4,1,0.001,64,0.0001,6.235,1.569,0.004,0.011
4,1,0.001,64,1e-05,1.712,1.094,0.001,0.007
4,1,0.001,128,0.01,6.628,1.617,0.005,0.011
4,1,0.001,128,0.005,0.879,1.055,0.0,0.008
4,1,0.001,128,0.001,5.257,1.532,0.004,0.012
4,1,0.001,128,0.0001,5.821,1.565,0.004,0.012
4,1,0.01,32,0.01,1.145,1.142,0.001,0.015
4,1,0.001,128,1e-05,1.205,1.146,0.001,0.015
4,1,0.01,32,0.005,1.145,1.142,0.001,0.015
4,1,0.01,32,0.001,4.948,1.479,0.004,0.012
4,1,0.01,32,0.0001,2.787,1.3,0.002,0.013
4,1,0.01,32,1e-05,1.741,1.095,0.001,0.007
4,1,0.01,64,0.01,5.69,1.544,0.004,0.012
4,1,0.01,64,0.005,1.145,1.142,0.001,0.015
4,1,0.01,64,0.001,6.588,1.604,0.005,0.011
4,1,0.01,64,0.0001,4.196,1.417,0.003,0.012
4,1,0.01,64,1e-05,1.711,1.093,0.001,0.007
4,1,0.01,128,0.01,4.619,1.455,0.003,0.012
4,1,0.01,128,0.005,5.976,1.554,0.004,0.011
4,1,0.01,128,0.001,4.735,1.473,0.004,0.012
4,1,0.01,128,0.0001,5.817,1.565,0.004,0.012
4,1,0.01,128,1e-05,1.227,1.147,0.001,0.015
4,1,0.1,32,0.01,6.802,1.626,0.005,0.011
4,1,0.1,32,0.005,1.145,1.142,0.001,0.015
4,1,0.1,32,0.001,2.634,1.202,0.002,0.009
4,1,0.1,32,0.0001,2.323,1.258,0.002,0.014
4,1,0.1,32,1e-05,1.743,1.095,0.001,0.007
4,1,0.1,64,0.01,1.568,1.122,0.001,0.009
4,1,0.1,64,0.005,8.233,1.717,0.006,0.011
4,1,0.1,64,0.001,7.032,1.654,0.005,0.011
4,1,0.1,64,0.0001,5.998,1.552,0.004,0.011
4,1,0.1,64,1e-05,1.71,1.093,0.001,0.007
4,1,0.1,128,0.01,1.329,1.162,0.001,0.015
4,1,0.1,128,0.005,5.641,1.607,0.005,0.013
4,1,0.1,128,0.001,5.693,1.567,0.004,0.012
4,1,0.1,128,0.0001,6.061,1.583,0.004,0.012
4,1,0.1,128,1e-05,1.598,1.148,0.001,0.011
4,1,0.5,32,0.01,1.767,1.115,0.001,0.008
4,1,0.5,32,0.005,1.354,1.072,0.001,0.006
4,1,0.5,32,0.001,6.781,1.627,0.005,0.011
4,1,0.5,32,0.0001,1.734,1.094,0.001,0.007
4,1,0.5,32,1e-05,1.745,1.094,0.001,0.007
4,1,0.5,64,0.01,1.847,1.112,0.001,0.007
4,1,0.5,64,0.005,1.656,1.088,0.001,0.007
4,1,0.5,64,0.001,1.98,1.154,0.001,0.009
4,1,0.5,64,0.0001,1.406,1.169,0.001,0.015
4,1,0.5,64,1e-05,1.705,1.091,0.001,0.007
4,1,0.5,128,0.01,1.065,1.133,0.001,0.015
4,1,0.5,128,0.005,1.637,1.086,0.001,0.006
4,1,0.5,128,0.001,6.666,1.607,0.005,0.011
4,1,0.5,128,0.0001,3.685,1.376,0.003,0.012
4,1,0.5,128,1e-05,1.732,1.094,0.001,0.007
4,1,1.0,32,0.01,1.379,1.072,0.001,0.006
4,1,1.0,32,0.005,1.766,1.097,0.001,0.007
4,1,1.0,32,0.001,1.277,1.129,0.001,0.012
4,1,1.0,32,0.0001,1.729,1.093,0.001,0.007
4,1,1.0,32,1e-05,1.745,1.094,0.001,0.007
4,1,1.0,64,0.01,1.814,1.111,0.001,0.007
4,1,1.0,64,0.005,5.064,1.482,0.004,0.012
4,1,1.0,64,0.001,1.947,1.151,0.001,0.009
4,1,1.0,64,0.0001,1.686,1.09,0.001,0.007
4,1,1.0,64,1e-05,1.702,1.091,0.001,0.007
4,1,1.0,128,0.01,1.775,1.104,0.001,0.007
4,1,1.0,128,0.005,0.988,1.074,0.001,0.009
4,1,1.0,128,0.0001,1.23,1.135,0.001,0.013
4,1,1.0,128,0.001,3.785,1.335,0.003,0.011
4,1,1.0,128,1e-05,1.716,1.092,0.001,0.007
4,1,2.0,32,0.01,1.394,1.072,0.001,0.006
4,1,2.0,32,0.005,1.772,1.097,0.001,0.007
4,1,2.0,32,0.001,1.731,1.093,0.001,0.007
4,1,2.0,32,0.0001,1.735,1.093,0.001,0.007
4,1,2.0,32,1e-05,1.745,1.094,0.001,0.007
4,1,2.0,64,0.01,1.612,1.084,0.001,0.006
4,1,2.0,64,0.005,1.809,1.109,0.001,0.007
4,1,2.0,64,0.0001,1.717,1.092,0.001,0.007
4,1,2.0,64,0.001,5.317,1.515,0.004,0.012
4,1,2.0,64,1e-05,1.702,1.09,0.001,0.006
4,1,2.0,128,0.01,1.667,1.088,0.001,0.006
4,1,2.0,128,0.005,1.504,1.087,0.001,0.007
4,1,2.0,128,0.001,0.27,1.021,0.0,0.01
4,1,2.0,128,0.0001,1.723,1.092,0.001,0.007
4,1,2.0,128,1e-05,1.712,1.091,0.001,0.007
4,1,5.0,32,0.01,1.406,1.073,0.001,0.006
4,1,5.0,32,0.005,1.777,1.097,0.001,0.007
4,1,5.0,32,0.001,1.732,1.093,0.001,0.007
4,1,5.0,32,0.0001,1.736,1.093,0.001,0.007
4,1,5.0,32,1e-05,1.743,1.094,0.001,0.007
4,1,5.0,64,0.005,1.657,1.087,0.001,0.006
4,1,5.0,64,0.01,1.615,1.084,0.001,0.006
4,1,5.0,64,0.001,1.712,1.091,0.001,0.007
4,1,5.0,64,0.0001,1.717,1.092,0.001,0.007
4,1,5.0,64,1e-05,1.698,1.09,0.001,0.006
4,1,5.0,128,0.01,1.022,1.08,0.001,0.01
4,1,5.0,128,0.005,0.827,1.054,0.0,0.008
4,1,5.0,128,0.001,1.154,1.089,0.001,0.009
4,1,5.0,128,0.0001,1.724,1.092,0.001,0.007
4,1,5.0,128,1e-05,1.709,1.091,0.001,0.006
4,1,10.0,32,0.01,1.411,1.073,0.001,0.006
4,1,10.0,32,0.005,1.778,1.097,0.001,0.007
4,1,10.0,32,0.001,1.732,1.093,0.001,0.007
4,1,10.0,32,0.0001,1.735,1.093,0.001,0.007
4,1,10.0,32,1e-05,1.743,1.094,0.001,0.007
4,1,10.0,64,0.01,-0.223,0.988,-0.0,0.007
4,1,10.0,64,0.005,1.659,1.087,0.001,0.006
4,1,10.0,64,0.001,1.712,1.091,0.001,0.006
4,1,10.0,64,0.0001,1.718,1.092,0.001,0.007
4,1,10.0,64,1e-05,1.698,1.09,0.001,0.006
4,1,10.0,128,0.01,1.231,1.068,0.001,0.007
4,1,10.0,128,0.005,0.551,1.034,0.0,0.008
4,1,10.0,128,0.001,0.877,1.048,0.0,0.007
4,1,10.0,128,0.0001,1.727,1.092,0.001,0.007
4,1,10.0,128,1e-05,1.708,1.091,0.001,0.006
4,1,20.0,32,0.01,1.758,1.096,0.001,0.007
4,1,20.0,32,0.005,1.779,1.098,0.001,0.007
4,1,20.0,32,0.0001,1.735,1.093,0.001,0.007
4,1,20.0,32,0.001,1.732,1.093,0.001,0.007
4,1,20.0,32,1e-05,1.742,1.094,0.001,0.007
4,1,20.0,64,0.01,1.76,1.149,0.001,0.01
4,1,20.0,64,0.005,1.423,1.092,0.001,0.008
4,1,20.0,64,0.001,1.712,1.091,0.001,0.006
4,1,20.0,64,0.0001,1.726,1.092,0.001,0.007
4,1,20.0,64,1e-05,1.7,1.09,0.001,0.006
4,1,20.0,128,0.01,0.953,1.051,0.0,0.007
4,1,20.0,128,0.005,1.955,1.154,0.001,0.01
4,1,20.0,128,0.001,1.739,1.093,0.001,0.007
4,1,20.0,128,0.0001,1.73,1.093,0.001,0.007
4,1,20.0,128,1e-05,1.708,1.091,0.001,0.006
4,1,40.0,32,0.01,1.759,1.096,0.001,0.007
4,1,40.0,32,0.005,1.78,1.098,0.001,0.007
4,1,40.0,32,0.001,1.732,1.093,0.001,0.007
4,1,40.0,32,0.0001,1.735,1.093,0.001,0.007
4,1,40.0,32,1e-05,1.742,1.094,0.001,0.007
4,1,40.0,64,0.01,1.524,1.094,0.001,0.008
4,1,40.0,64,0.005,1.454,1.094,0.001,0.008
4,1,40.0,64,0.0001,1.726,1.092,0.001,0.007
4,1,40.0,64,0.001,1.709,1.091,0.001,0.006
4,1,40.0,64,1e-05,1.7,1.09,0.001,0.006
4,1,40.0,128,0.01,1.399,1.076,0.001,0.007
4,1,40.0,128,0.005,1.555,1.094,0.001,0.007
4,1,40.0,128,0.001,1.741,1.093,0.001,0.007
4,1,40.0,128,0.0001,1.731,1.092,0.001,0.007
4,1,40.0,128,1e-05,1.706,1.091,0.001,0.006
5,1,0.001,32,0.01,6.434,1.595,0.005,0.011
5,1,0.001,32,0.005,6.55,1.602,0.005,0.011
5,1,0.001,32,0.001,6.305,1.582,0.004,0.011
5,1,0.001,32,0.0001,4.977,1.477,0.004,0.012
5,1,0.001,32,1e-05,1.682,1.091,0.001,0.007
5,1,0.001,64,0.01,1.198,1.074,0.001,0.008
5,1,0.001,64,0.005,4.656,1.443,0.003,0.012
5,1,0.001,64,0.001,3.298,1.311,0.002,0.012
5,1,0.001,64,0.0001,4.017,1.405,0.003,0.012
5,1,0.001,64,1e-05,1.677,1.092,0.001,0.007
5,1,0.001,128,0.01,5.96,1.569,0.004,0.012
5,1,0.001,128,0.005,-0.016,0.999,-0.0,0.009
5,1,0.001,128,0.001,1.318,1.102,0.001,0.009
5,1,0.001,128,0.0001,3.948,1.399,0.003,0.012
5,1,0.01,32,0.01,1.145,1.142,0.001,0.015
5,1,0.001,128,1e-05,1.702,1.103,0.001,0.007
5,1,0.01,32,0.005,6.286,1.583,0.004,0.011
5,1,0.01,32,0.001,6.293,1.582,0.004,0.011
5,1,0.01,32,0.0001,4.985,1.478,0.004,0.012
5,1,0.01,32,1e-05,1.682,1.091,0.001,0.007
5,1,0.01,64,0.01,0.842,1.053,0.0,0.008
5,1,0.01,64,0.005,6.629,1.607,0.005,0.011
5,1,0.01,64,0.001,4.577,1.411,0.003,0.011
5,1,0.01,64,0.0001,5.076,1.487,0.004,0.012
5,1,0.01,64,1e-05,1.677,1.092,0.001,0.007
5,1,0.01,128,0.01,1.065,1.133,0.001,0.015
5,1,0.01,128,0.005,-0.016,0.999,-0.0,0.009
5,1,0.01,128,0.001,0.999,1.063,0.0,0.008
5,1,0.01,128,0.0001,3.865,1.393,0.003,0.012
5,1,0.1,32,0.01,1.145,1.142,0.001,0.015
5,1,0.01,128,1e-05,1.694,1.102,0.001,0.007
5,1,0.1,32,0.005,4.992,1.486,0.004,0.012
5,1,0.1,32,0.001,6.273,1.578,0.004,0.011
5,1,0.1,32,0.0001,4.913,1.472,0.004,0.012
5,1,0.1,32,1e-05,1.689,1.091,0.001,0.007
5,1,0.1,64,0.01,2.108,1.168,0.001,0.01
5,1,0.1,64,0.005,4.446,1.4,0.003,0.011
5,1,0.1,64,0.001,6.515,1.598,0.005,0.011
5,1,0.1,64,0.0001,6.991,1.623,0.005,0.011
5,1,0.1,64,1e-05,1.687,1.092,0.001,0.007
5,1,0.1,128,0.01,-0.016,0.999,-0.0,0.009
5,1,0.1,128,0.005,1.145,1.142,0.001,0.015
5,1,0.1,128,0.001,5.617,1.531,0.004,0.012
5,1,0.1,128,0.0001,4.005,1.404,0.003,0.012
5,1,0.1,128,1e-05,1.708,1.097,0.001,0.007
5,1,0.5,32,0.01,1.664,1.115,0.001,0.008
5,1,0.5,32,0.005,1.742,1.096,0.001,0.007
5,1,0.5,32,0.001,1.397,1.086,0.001,0.008
5,1,0.5,32,0.0001,1.642,1.191,0.001,0.014
5,1,0.5,32,1e-05,1.712,1.093,0.001,0.007
5,1,0.5,64,0.01,3.47,1.356,0.003,0.013
5,1,0.5,64,0.005,5.938,1.546,0.004,0.011
5,1,0.5,64,0.001,7.326,1.653,0.005,0.011
5,1,0.5,64,0.0001,2.617,1.284,0.002,0.013
5,1,0.5,64,1e-05,1.696,1.092,0.001,0.007
5,1,0.5,128,0.01,1.582,1.097,0.001,0.008
5,1,0.5,128,0.005,1.59,1.084,0.001,0.006
5,1,0.5,128,0.001,5.04,1.478,0.004,0.012
5,1,0.5,128,0.0001,3.463,1.358,0.003,0.013
5,1,0.5,128,1e-05,1.704,1.092,0.001,0.007
5,1,1.0,32,0.01,1.743,1.112,0.001,0.008
5,1,1.0,32,0.005,1.762,1.096,0.001,0.007
5,1,1.0,32,0.001,1.401,1.086,0.001,0.007
5,1,1.0,32,0.0001,1.704,1.092,0.001,0.007
5,1,1.0,32,1e-05,1.72,1.093,0.001,0.007
5,1,1.0,64,0.01,1.777,1.097,0.001,0.007
5,1,1.0,64,0.005,1.762,1.096,0.001,0.007
5,1,1.0,64,0.001,2.777,1.266,0.002,0.012
5,1,1.0,64,0.0001,1.621,1.087,0.001,0.007
5,1,1.0,64,1e-05,1.697,1.091,0.001,0.007
5,1,1.0,128,0.01,1.856,1.144,0.001,0.009
5,1,1.0,128,0.005,1.321,1.111,0.001,0.01
5,1,1.0,128,0.001,2.713,1.245,0.002,0.011
5,1,1.0,128,0.0001,1.602,1.169,0.001,0.013
5,1,1.0,128,1e-05,1.699,1.091,0.001,0.007
5,1,2.0,32,0.01,1.806,1.099,0.001,0.007
5,1,2.0,32,0.005,1.768,1.096,0.001,0.007
5,1,2.0,32,0.001,2.639,1.204,0.002,0.009
5,1,2.0,32,0.0001,1.731,1.093,0.001,0.007
5,1,2.0,32,1e-05,1.718,1.093,0.001,0.007
5,1,2.0,64,0.01,1.76,1.095,0.001,0.007
5,1,2.0,64,0.005,1.75,1.095,0.001,0.007
5,1,2.0,64,0.001,3.697,1.332,0.003,0.011
5,1,2.0,64,0.0001,1.73,1.093,0.001,0.007
5,1,2.0,64,1e-05,1.698,1.091,0.001,0.007
5,1,2.0,128,0.01,0.914,1.055,0.0,0.007
5,1,2.0,128,0.005,2.283,1.22,0.002,0.012
5,1,2.0,128,0.001,5.412,1.468,0.004,0.011
5,1,2.0,128,0.0001,1.711,1.091,0.001,0.007
5,1,2.0,128,1e-05,1.701,1.091,0.001,0.007
5,1,5.0,32,0.005,1.771,1.096,0.001,0.007
5,1,5.0,32,0.01,1.806,1.099,0.001,0.007
5,1,5.0,32,0.001,1.739,1.093,0.001,0.007
5,1,5.0,32,0.0001,1.735,1.093,0.001,0.007
5,1,5.0,32,1e-05,1.717,1.093,0.001,0.007
5,1,5.0,64,0.01,1.75,1.094,0.001,0.007
5,1,5.0,64,0.005,1.742,1.094,0.001,0.007
5,1,5.0,64,0.001,5.083,1.495,0.004,0.012
5,1,5.0,64,0.0001,1.728,1.093,0.001,0.007
5,1,5.0,64,1e-05,1.695,1.091,0.001,0.007
5,1,5.0,128,0.01,-0.016,0.999,-0.0,0.009
5,1,5.0,128,0.005,1.579,1.093,0.001,0.007
5,1,5.0,128,0.001,1.678,1.089,0.001,0.006
5,1,5.0,128,0.0001,1.696,1.09,0.001,0.007
5,1,5.0,128,1e-05,1.701,1.091,0.001,0.007
5,1,10.0,32,0.01,1.805,1.099,0.001,0.007
5,1,10.0,32,0.005,1.772,1.096,0.001,0.007
5,1,10.0,32,0.001,1.739,1.093,0.001,0.007
5,1,10.0,32,0.0001,1.735,1.093,0.001,0.007
5,1,10.0,32,1e-05,1.716,1.092,0.001,0.007
5,1,10.0,64,0.01,1.746,1.094,0.001,0.007
5,1,10.0,64,0.005,1.739,1.093,0.001,0.007
5,1,10.0,64,0.001,1.739,1.094,0.001,0.007
5,1,10.0,64,0.0001,1.729,1.093,0.001,0.007
5,1,10.0,64,1e-05,1.694,1.091,0.001,0.007
5,1,10.0,128,0.01,1.549,1.159,0.001,0.013
5,1,10.0,128,0.005,3.834,1.358,0.003,0.011
5,1,10.0,128,0.001,1.677,1.089,0.001,0.006
5,1,10.0,128,0.0001,1.698,1.09,0.001,0.007
5,1,10.0,128,1e-05,1.702,1.091,0.001,0.007
5,1,20.0,32,0.01,1.805,1.099,0.001,0.007
5,1,20.0,32,0.001,1.739,1.093,0.001,0.007
5,1,20.0,32,0.005,1.772,1.096,0.001,0.007
5,1,20.0,32,0.0001,1.735,1.093,0.001,0.007
5,1,20.0,32,1e-05,1.715,1.092,0.001,0.007
5,1,20.0,64,0.01,1.373,1.071,0.001,0.006
5,1,20.0,64,0.005,1.738,1.093,0.001,0.007
5,1,20.0,64,0.001,1.737,1.093,0.001,0.007
5,1,20.0,64,0.0001,1.727,1.093,0.001,0.007
5,1,20.0,64,1e-05,1.694,1.091,0.001,0.007
5,1,20.0,128,0.01,1.219,1.071,0.001,0.007
5,1,20.0,128,0.005,1.49,1.087,0.001,0.007
5,1,20.0,128,0.0001,1.695,1.09,0.001,0.007
5,1,20.0,128,0.001,1.678,1.089,0.001,0.006
5,1,20.0,128,1e-05,1.702,1.091,0.001,0.007
5,1,40.0,32,0.01,1.805,1.099,0.001,0.007
5,1,40.0,32,0.005,1.773,1.096,0.001,0.007
5,1,40.0,32,0.001,1.739,1.093,0.001,0.007
5,1,40.0,32,0.0001,1.735,1.093,0.001,0.007
5,1,40.0,32,1e-05,1.715,1.092,0.001,0.007
5,1,40.0,64,0.01,1.371,1.07,0.001,0.006
5,1,40.0,64,0.005,1.737,1.093,0.001,0.007
5,1,40.0,64,0.001,1.737,1.093,0.001,0.007
5,1,40.0,64,0.0001,1.725,1.092,0.001,0.007
5,1,40.0,64,1e-05,1.695,1.091,0.001,0.007
5,1,40.0,128,0.01,1.521,1.087,0.001,0.007
5,1,40.0,128,0.005,1.573,1.092,0.001,0.007
5,1,40.0,128,0.001,1.677,1.089,0.001,0.006
5,1,40.0,128,0.0001,1.69,1.09,0.001,0.006
5,1,40.0,128,1e-05,1.702,1.091,0.001,0.007
6,1,0.001,32,0.01,7.12,1.643,0.005,0.011
6,1,0.001,32,0.005,7.126,1.646,0.005,0.011
6,1,0.001,32,0.001,6.718,1.613,0.005,0.011
6,1,0.001,32,0.0001,3.869,1.39,0.003,0.012
6,1,0.001,32,1e-05,1.764,1.096,0.001,0.007
6,1,0.001,64,0.01,1.145,1.142,0.001,0.015
6,1,0.001,64,0.005,7.312,1.658,0.005,0.011
6,1,0.001,64,0.001,6.214,1.581,0.004,0.011
6,1,0.001,64,0.0001,3.981,1.399,0.003,0.012
6,1,0.001,64,1e-05,1.66,1.091,0.001,0.007
6,1,0.001,128,0.01,6.57,1.599,0.005,0.011
